review_id,rating,num_sentences,v_first,v_last,v_peak,v_trough,a_first,a_last,a_peak,delta_v,arc_type,q_first,q_last,first_sentence,last_sentence
19774,5,2,0.5255,0.6369,0.6369,0.5255,0.29333333333333333,0.08666666666666667,0.29333333333333333,0.11140000000000005,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,We don’t normally splurge on something like this but it was soooo worth it!,We live in Alaska and these views were the best we’ve ever seen.
19775,4,3,0.0,0.6486,0.6486,0.0,0.13999999999999999,0.06,0.13999999999999999,0.6486,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Neutral,Q1_Awe,"Family owned business, while it was cloudy on the ground a pilot went up to see if there w","Ground Services nice and down to earth, can recommend"
19776,5,5,0.0,0.0,0.7457,0.0,0.08666666666666667,0.02666666666666667,0.24666666666666667,0.0,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Neutral,Q3_Disappointment,This flight is something one should do at least once in a lifetime.,"Mark in Montpelier, Vermont"
19777,5,5,0.2023,0.1511,0.7096,0.1511,0.08000000000000002,0.2733333333333333,0.2733333333333333,-0.051199999999999996,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,We booked this after a local recommended we tour the mountains by plane.,"If you want to see Denali, this is the way to go!"
19778,5,7,0.4767,0.4201,0.8402,0.0,0.04666666666666667,0.020000000000000004,0.46,-0.05660000000000004,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,We booked this for a few friends.,Would highly recommend.
19779,5,2,0.7902,0.7717,0.7902,0.7717,0.4866666666666667,0.4733333333333334,0.4866666666666667,-0.01849999999999996,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,This was truly one of the most amazing experiences we have ever had.,"Our pilot, Leah, was amazing, and it was a truly unforgettable experience."
19780,5,6,0.0,0.0,0.5413,0.0,0.07333333333333333,0.3066666666666667,0.3066666666666667,0.0,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Neutral,Q3_Disappointment,"We did a winter explorer tour, the only one available in winter.","So if you are planning to drive from Anchorage to Fairbanks, you can squeeze the trip alon"
19781,5,3,0.7964,0.4588,0.7964,0.3612,0.04666666666666667,0.49333333333333335,0.49333333333333335,-0.3376,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,The staff were terrific and the scenery gorgeous.,Its a rare and unique experience to be close up in such a breathtaking landscape
19782,5,3,0.6369,0.0,0.6369,0.0,0.05333333333333334,0.06666666666666667,0.1,-0.6369,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Q1_Awe,Q3_Disappointment,Best glacier landing experience during the fall season.,This was once in a life time exp for us
19783,5,5,0.0,0.0,0.4404,0.0,0.0,0.1,0.6066666666666667,0.0,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Neutral,Q3_Disappointment,So smooth.,"If I had only one activity to do during my vacation, this would be it."
19784,5,4,0.6841,-0.2924,0.92,-0.2924,0.0,0.22666666666666668,0.8799999999999999,-0.9765,Arc 3: Expectation Disappointment Arc (Q1 -> Q3),Q1_Awe,Q3_Disappointment,"Ok, ladies and gentlemen… this tour is an ABSOLUTE YES during your visit to Alaska.",Don’t miss it!!
19785,5,4,0.0,0.4199,0.6659,0.0,0.03333333333333333,0.26666666666666666,0.44000000000000006,0.4199,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Neutral,Q1_Awe,Words cannot describe this experience.,Would 100% recommend this trip to visitors and locals alike!
19786,5,2,0.25,0.8176,0.8176,0.25,0.10666666666666667,0.4666666666666667,0.4666666666666667,0.5676,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,If you are in Alaska you have to take his chance to fly and see the mountains face to face,Awesome experience landing and enjoying the glacier for some minutes.
19787,5,6,0.0,-0.2263,0.8074,-0.2263,0.07333333333333333,0.05333333333333334,0.22666666666666668,-0.2263,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Neutral,Q3_Disappointment,Spent time with my 14yo son in Alaska for his birthday.,We/He won’t forget it anytime soon.
19788,5,6,0.5574,0.8225,0.8225,0.0,0.09333333333333334,0.06666666666666667,0.1,0.2651,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,TAT proved to be a very professional organization with safety as their top priority.,"Wonderful experience,  it topped off our vacation to beautiful Alaska."
19789,5,9,0.0,0.0,0.4201,0.0,0.0,0.04666666666666667,0.6266666666666667,0.0,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Neutral,Q3_Disappointment,I was leary of the glacial landing-It was wonderful-so smooth.,One of the highlights of any travel experiences.
19790,5,3,0.5994,0.5994,0.6249,0.5994,0.5266666666666667,0.04666666666666667,0.5266666666666667,0.0,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,"We had a crystal clear day, with 2 feet of fresh snowfall on the peaks, and the trip was s",I loved every minute of the trip.
19791,5,6,-0.3818,0.0,0.765,-0.3818,0.17333333333333334,0.02666666666666667,0.17333333333333334,0.3818,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Q2_Fear,Q3_Disappointment,"I had taken my identical twin sons to Alaska for their 30th birthdays, and booked a fight ",Tom H.-Birmingham AL
19792,5,2,0.5719,0.0,0.5719,0.0,0.06666666666666667,0.23333333333333334,0.23333333333333334,-0.5719,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Q1_Awe,Q3_Disappointment,"TAT provided excellent service,  The pilot was an experienced  professional.",The glacier landing was exceptional!
19793,5,4,0.2263,-0.7912,0.7811,-0.7912,0.2066666666666667,0.13333333333333333,0.5266666666666667,-1.0175,Arc 3: Expectation Disappointment Arc (Q1 -> Q3),Q1_Awe,Q3_Disappointment,This flightseeing tour with subsequent glacier landing was one of the coolest things I hav,Cannot recommend this flightseeing tour highly enough; there was literally no negative ele
19794,5,4,0.5719,-0.2732,0.5719,-0.4939,0.02666666666666667,0.09333333333333334,0.2,-0.8451,Arc 3: Expectation Disappointment Arc (Q1 -> Q3),Q1_Awe,Q3_Disappointment,Excellent communication and organization.,"We got a partial refund because it was the ""low show"" without even asking."
19795,5,2,0.6239,0.6239,0.6239,0.6239,0.6466666666666667,0.6933333333333334,0.6933333333333334,0.0,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,The whole crew at TAT is amazing!,They go out of their way to make an amazing experience for all their guests!
19796,5,8,0.3612,0.0,0.7733,-0.4568,0.08666666666666667,0.22000000000000003,0.9400000000000001,-0.3612,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Q1_Awe,Q3_Disappointment,Thank you Talkeetna Air Taxi for taking us on such a memorable trip.,What a day!!!
19797,5,8,0.0,0.4199,0.6688,-0.0951,0.08000000000000002,0.21333333333333335,0.3066666666666667,0.4199,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Neutral,Q1_Awe,"This was our first trip to Alaska, won't be the last.",Thank you!
19798,5,3,0.4574,0.5242,0.7777,0.4574,0.24000000000000002,0.3666666666666667,0.6933333333333334,0.06680000000000003,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,"yes, it's expensive; just do it!",Quick and efficient booking and check in (Call in to book for AAA savings!)  upclose views
19799,5,4,0.0,0.2057,0.886,0.0,0.03333333333333333,0.04666666666666667,0.14666666666666667,0.2057,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Neutral,Q1_Awe,This flightseeing excursion was INCREDIBLE.,"I would, without hesitation, book this again."
19800,5,5,0.5574,0.8591,0.8591,0.2263,0.10666666666666667,0.5333333333333333,0.5333333333333333,0.30169999999999997,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,We (wife and two young kids) had a fantastic time using the Talkeetna Air Taxi service.,We were delighted however at being able to land and enjoy the breathtaking views of the gl
19801,5,4,0.2716,0.3802,0.6369,0.0,0.013333333333333334,0.22666666666666668,0.22666666666666668,0.10859999999999997,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,Absolutely recommended.,Landed to fresh snow!
19802,5,4,0.0,0.6588,0.7639,0.0,0.10666666666666667,0.29333333333333333,0.29333333333333333,0.6588,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Neutral,Q1_Awe,The stars all aligned when we booked our flightseeing tour over Denali with Talkeetna Air ,This was definitely a once in a lifetime experience and highlight of our Alaska trip!
19803,5,5,0.5423,0.3182,0.7684,0.3182,0.06666666666666667,0.03333333333333333,0.24000000000000002,-0.22410000000000002,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,The flightseeing tour with glacier landing was a definite highlight.,An unforgettable experience for sure.
19804,5,6,0.0,0.3612,0.6124,-0.3412,0.03333333333333333,0.03333333333333333,0.52,0.3612,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Neutral,Q1_Awe,We went on two flights.,Thank you Talkeetna Air Taxi.
19805,5,5,0.0,0.6249,0.8126,-0.25,0.12666666666666668,0.020000000000000004,0.12666666666666668,0.6249,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Neutral,Q1_Awe,This was our second year in a row to see the mountains with Talkeetna Air Taxi- service is,It was great.
19806,4,3,0.5413,0.4574,0.6249,0.4574,0.07333333333333333,0.26666666666666666,0.26666666666666666,-0.08390000000000003,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,The entire crew at Talkeetna Air are extremely friendly and professional.,Only wish we could have seen Denali on that day!
19807,5,3,0.0,0.0,0.3384,0.0,0.09333333333333334,0.2733333333333333,0.2733333333333333,0.0,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Neutral,Q3_Disappointment,We took the flight mid day in September and had Tim as our pilot.,Next time we’re in Alaska we are considering a helicopter ride!
19808,5,5,0.6239,0.4588,0.6249,0.0,0.6266666666666667,0.02666666666666667,0.6266666666666667,-0.16510000000000002,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,Just an amazing experience!,Well worth the money.
19809,5,5,0.4753,0.4574,0.8519,0.0,0.31333333333333335,0.25333333333333335,0.4466666666666667,-0.017900000000000027,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,If you want to see Mt McKinley like it should be seen this is a must do!,Do yourself a favor and book a trip today!
19810,5,6,0.2263,0.0,0.802,0.0,0.04666666666666667,0.013333333333333334,0.12,-0.2263,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Q1_Awe,Q3_Disappointment,This was expensive and worth every penny.,do this.
19811,5,2,-0.4019,0.5256,0.5256,-0.4019,0.13999999999999999,0.15333333333333335,0.15333333333333335,0.9275,Arc 1: Fear-to-Awe Rescued Arc (Q2 -> Q1),Q2_Fear,Q1_Awe,"Viewing Denali and other majestic peaks, with a glacier landing to the south…words are ina",Our pilot Chris gave us an unforgettable perspective and also really impressed us with his
19812,5,4,0.6124,0.3252,0.6124,0.0,0.05333333333333334,0.03333333333333333,0.08666666666666667,-0.28720000000000007,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,We had a gorgeous ride to Ruth glacier.,You won't regret going.
19813,5,2,0.6369,0.6964,0.6964,0.6369,0.06,0.6733333333333333,0.6733333333333333,0.0595,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,This was the best part of my Alaskan trip.,Amazing people who provide an experience you will never ever forget!
19814,5,7,0.3612,0.0,0.807,-0.296,0.06666666666666667,0.03333333333333333,0.6466666666666667,-0.3612,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Q1_Awe,Q3_Disappointment,Recommend booking early in your trip in case of needing rescheduled.,An experience of a lifetime.
19815,5,6,0.6115,0.6249,0.6249,0.0,0.06666666666666667,0.02666666666666667,0.4866666666666667,0.013399999999999967,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,Everything about this glacier tour and landing was absolutely perfect.,Great service and flight.
19816,5,5,0.6249,0.4754,0.6249,-0.296,0.44000000000000006,0.09333333333333334,0.44000000000000006,-0.14950000000000002,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,"Awesome tour, all should take this tour.",The Pilot was very nice and he let me take a picture with him
19817,5,7,0.0,0.723,0.7574,0.0,0.07333333333333333,0.13999999999999999,0.14666666666666667,0.723,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Neutral,Q1_Awe,The flight seeing tour was one of the highlights of our Alaska trip.,"Since it gets quite noisy in the flight, our child didn’t enjoy the flight too much but sh"
19818,5,7,0.6588,0.7569,0.8402,0.0,0.22666666666666668,0.25333333333333335,0.4466666666666667,0.09809999999999997,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,What a great experience!,"All around a fabulous experience, would highly recommend!"
19819,5,7,0.658,0.636,0.8107,0.0,0.6466666666666667,0.22000000000000003,0.6466666666666667,-0.02200000000000002,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,It was amazing in every way possible!!,Loved every minute!
19820,5,7,0.8687,0.474,0.8687,0.0,0.30000000000000004,0.22000000000000003,0.31333333333333335,-0.39470000000000005,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,We had an outstanding afternoon spent flying around Denali in this beauty of a plane!,Would highly recommend!
19821,5,4,0.8516,0.5945,0.8516,0.5376,0.06,0.22666666666666668,0.26666666666666666,-0.2571,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,"Beautiful, smooth flight to see the Great One, Denali!",Very well worth its!
19822,5,6,0.8279,0.6249,0.8279,0.0,0.6200000000000001,0.11333333333333334,0.6200000000000001,-0.20299999999999996,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,Awesome and COOL!!,"If you can afford it, do the tour and land on the glacier for some great photo opps."
19823,5,2,0.6588,0.0,0.6588,0.0,0.28,0.26666666666666666,0.28,-0.6588,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Q1_Awe,Q3_Disappointment,The Denali flight seeing and glacier landing w/ pilot Alan was superb!,I had an incredible experience veiwing all closely by air!
19824,5,8,0.0,0.2746,0.7506,0.0,0.07333333333333333,0.2733333333333333,0.2733333333333333,0.2746,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Neutral,Q1_Awe,I took this flight seeing tour/glacier landing in July 2021.,I would not hesitate to book with Talkeetna Air Taxi again!
19825,5,4,0.5859,0.0,0.5859,0.0,0.41333333333333333,0.07333333333333333,0.41333333333333333,-0.5859,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Q1_Awe,Q3_Disappointment,Amazing experience.,We had plenty of time there to take in the surroundings.
19826,5,9,0.6369,0.8169,0.8748,0.0,0.11333333333333334,0.26,0.6400000000000001,0.17999999999999994,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,This was the best of a two week trip packed full of activities in 5 different areas of Ala,I was amazed and very happy with the service!
19827,5,8,0.2942,0.5574,0.6908,-0.2732,0.22000000000000003,0.08666666666666667,0.30000000000000004,0.2632,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,Worth every penny!,Our pilot was fantastic and let my pilot husband sit as copilot for our return.
19828,5,11,0.6588,0.0,0.7579,-0.25,0.23333333333333334,0.07333333333333333,0.6266666666666667,-0.6588,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Q1_Awe,Q3_Disappointment,The flightseeing tour was great!,That's what we'll try to do again next time.
19829,5,3,0.8805,0.4201,0.8805,0.0,0.5800000000000001,0.02666666666666667,0.5800000000000001,-0.4604,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,This was the most awesome experience of a lifetime actually seeing stuff from the top of t,I highly recommend it
19830,5,8,0.34,0.7325,0.8582,0.0,0.10666666666666667,0.32666666666666666,0.35333333333333333,0.3925,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,Our time spent with the folks from Talkeetna air taxi was the highlight of our trip to Ala,"Denali, actually will be able to view it, so pick your day and plan your trip around this "
19831,5,6,0.5093,0.0,0.6249,0.0,0.6066666666666667,0.09333333333333334,0.6066666666666667,-0.5093,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Q1_Awe,Q3_Disappointment,Breathtaking!,I can't say enough about this trip from everyone from the desk to the pilot.
19832,5,4,0.0,0.8074,0.8074,0.0,0.08000000000000002,0.11333333333333334,0.11333333333333334,0.8074,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Neutral,Q1_Awe,This was the most exceptional experience my family had while in Alaska.,Leeann was our pilot and she was personable and simply wonderful in every way in addition 
19833,5,3,0.0,0.2714,0.8977,0.0,0.08666666666666667,0.6466666666666667,0.6466666666666667,0.2714,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Neutral,Q1_Awe,Due to cloud cover we could not land on the glacier the day we flew.,"Unbelievable views, a once in a lifetime experience!"
19834,5,5,0.624,0.4215,0.624,0.3962,0.4666666666666667,0.10666666666666667,0.5,-0.2025,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,We had the most amazing flight with views of Denali.,We were lucky because the nexf flight out was not going to see the summit of Denali.
19835,5,3,0.6369,0.34,0.6369,0.0,0.06,0.03333333333333333,0.06,-0.2969,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,It was the best activity we have done ever.,Glacier landing was the highlight.
19836,5,4,0.5719,0.6588,0.6588,0.3612,0.08666666666666667,0.22666666666666668,0.22666666666666668,0.08690000000000009,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,Flew around many rugged mountains and did a perfect landing and takeoof on glacier.,Great time with Alex!
19837,5,5,0.4201,0.34,0.8402,0.0,0.1,0.06,0.10666666666666667,-0.08009999999999995,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,Our tour was an incredible experience and I highly recommend the summit tour with Glacier ,It was the highlight of our time in Alaska.
19838,5,6,0.1429,0.2263,0.8555,0.1429,0.56,0.04000000000000001,0.56,0.0834,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,"Though TAT doesn't *need* more praise, my experience with them was simply so phenomenal th",This experience was worth every penny.
19839,5,6,0.5093,0.1867,0.7003,-0.2144,0.7066666666666668,0.26666666666666666,0.7066666666666668,-0.3226,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,We flew on the Grand Denali Tour with Glacier Landing on July 10 and it was spectacular!,If you are in Alaska don't miss this experience!
19840,5,4,0.7783,0.474,0.7783,0.474,0.5,0.21333333333333335,0.5,-0.3043,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,"Wow, what a breathtaking experience to be able to see DeNali up close from the air.",Highly recommend!
19841,5,10,0.34,0.7707,0.7707,0.0,0.06,0.0,0.4666666666666667,0.4307,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,This was the highlight of our trip to Alaska.,"Don't worry when you get to the part that is unpaved, it is very smooth, safe and well tra"
19842,5,5,0.5983,0.8588,0.8588,0.0,0.21333333333333335,0.22666666666666668,0.43333333333333335,0.26049999999999995,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,Fantastic flight!,Great experience and great team!
19843,5,6,0.0,0.4201,0.5267,0.0,0.09333333333333334,0.08666666666666667,0.36000000000000004,0.4201,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Neutral,Q1_Awe,Are you thinking about spending the extra money for the summit tour with glacier landing?,I highly recommend you use Talkeetna Air Taxi for a flight seeing tour.
19844,5,5,0.4019,0.5574,0.8689,0.4019,0.05333333333333334,0.06,0.5066666666666667,0.15550000000000003,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,Definitely a unique experience to land on a glacier.,Doing the glacier landing was definitely worth the extra money.
19845,5,2,0.358,0.743,0.743,0.358,0.22000000000000003,0.19333333333333336,0.22000000000000003,0.385,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,Totally worth it!,We were concerned about the price since we were already spending so much money in Alaska -
19846,5,4,0.632,0.6114,0.8999,0.6114,0.29333333333333333,0.23333333333333334,0.3466666666666667,-0.02059999999999995,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,We took this flight before visiting Denali National Park and are so glad we did!,It was an excellent experience!
19847,5,14,0.0,0.0,0.7184,0.0,0.07333333333333333,0.04666666666666667,0.4466666666666667,0.0,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Neutral,Q3_Disappointment,We were staying in Palmer and started the drive to Denali.,Would do it again in a heartbeat.
19848,5,9,-0.2411,0.5574,0.5859,-0.2411,0.14666666666666667,0.06666666666666667,0.43333333333333335,0.7985,Arc 1: Fear-to-Awe Rescued Arc (Q2 -> Q1),Q2_Fear,Q1_Awe,I booked this trip at the last minute as we were driving up from Anchorage and were not su,I definitely think that the landing is worth the extra cost.
19849,5,4,0.8481,0.6249,0.8481,0.4588,0.45333333333333337,0.04000000000000001,0.45333333333333337,-0.22319999999999995,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,"This trip was awesome, we got great pictures.",Our pilot did a great job
19850,5,8,0.7579,0.4201,0.8828,0.0,0.06666666666666667,0.07333333333333333,0.4866666666666667,-0.33780000000000004,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,We were blessed with a clear day for our flight.,I would highly recommend flying to Denali and the glacier landing.
19851,5,7,0.0,0.3867,0.7717,0.0,0.18000000000000002,0.23333333333333334,0.5733333333333334,0.3867,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Neutral,Q1_Awe,"My wife and I checked off a ""bucket list"" item by flying with pilot Andy Young and Talkeet",You will not regret it!
19852,5,5,0.0,0.6249,0.8876,0.0,0.05333333333333334,0.08000000000000002,0.52,0.6249,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Neutral,Q1_Awe,There is a reason every review is 5 stars.,You will learn a great deal and see Alaska from a different perspective.
19853,5,8,0.0,0.6908,0.7684,-0.2755,0.06,0.08000000000000002,0.16666666666666669,0.6908,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Neutral,Q1_Awe,This experience was beyond anything I could have imagined.,A light jacket or sweatshirt should be good enough on a sunny day.
19854,5,3,0.6796,0.3802,0.6796,0.3802,0.05333333333333334,0.24666666666666667,0.49333333333333335,-0.2994,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,What a wonderful experience not to be missed.,Add this adventure to your Alaskan trip!
19855,5,6,0.5859,0.7841,0.7841,0.0,0.46,0.07333333333333333,0.46,0.19820000000000004,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,We had an amazing time with Talkeetna Air Taxi.,Chris was a wonderful captain and made us feel very safe.
19856,5,13,0.0,0.0,0.872,-0.3404,0.2866666666666667,0.06666666666666667,0.45333333333333337,0.0,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Neutral,Q3_Disappointment,"If you are looking for a once in a lifetime experience, you've found it!","Bring a mask - required for the flight, but not outdoors."
19857,5,6,0.0,0.7672,0.7672,0.0,0.09333333333333334,0.11333333333333334,0.49333333333333335,0.7672,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Neutral,Q1_Awe,We were planning our 2nd trip to Anchorage and this time our plans were to go North.,I STRONGLY recommend this adventure and this specific team if your travels bring you to th
19858,5,3,0.6124,0.0,0.6124,0.0,0.08666666666666667,0.07333333333333333,0.08666666666666667,-0.6124,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Q1_Awe,Q3_Disappointment,"Alex was an outstanding pilot when we  circumnavigated Denali at  12,000 feet.",This made my trip to Alaska more memorable than I expected.
19859,5,7,0.0,0.0,0.875,0.0,0.03333333333333333,0.12,0.48000000000000004,0.0,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Neutral,Q3_Disappointment,This is an incredible experience.,Plenty of information and communication an when we will turn the plane so everyone can get
19860,5,2,0.5106,-0.2755,0.5106,-0.2755,0.4866666666666667,0.02666666666666667,0.4866666666666667,-0.7861,Arc 3: Expectation Disappointment Arc (Q1 -> Q3),Q1_Awe,Q3_Disappointment,"Everyone we dealt with was phenomenal, the flight was comfortable, and the views were unsu",Cannot recommend this enough.
19861,5,5,0.926,-0.5411,0.926,-0.5411,0.06,0.30000000000000004,0.30000000000000004,-1.4671,Arc 3: Expectation Disappointment Arc (Q1 -> Q3),Q1_Awe,Q2_Fear,"From the check-in with weighing (with no smirk from agent), to fitting on the complementar","If any pilots sign up for this trip, beg, borrow or steal to get this seat!"
19862,5,9,0.0,0.4588,0.7184,0.0,0.04666666666666667,0.05333333333333334,0.5266666666666667,0.4588,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Neutral,Q1_Awe,We did not get the experience we booked.,The operation was well run and worth the cost.
19863,5,3,0.0,0.6808,0.6808,0.0,0.02666666666666667,0.2,0.2,0.6808,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Neutral,Q1_Awe,What an incredible flight.,Pilot was very informative and made sure everyone had a good view no matter which side of 
19864,5,5,0.5859,0.6361,0.7384,-0.4019,0.4266666666666667,0.11333333333333334,0.49333333333333335,0.05020000000000002,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,Glacier landing was amazing.,Landing on the Ruth  Glacier was by far one of the most beautiful things I have ever seen.
19865,5,10,0.0,0.3612,0.8481,0.0,0.12666666666666668,0.03333333333333333,0.44000000000000006,0.3612,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Neutral,Q1_Awe,Weather was a factor in being able to take the extended tour to fly over the summit or to ,Thank you for the experience.
19866,5,4,0.6249,0.0,0.6249,0.0,0.013333333333333334,0.03333333333333333,0.03333333333333333,-0.6249,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Q1_Awe,Q3_Disappointment,Great service.,Also close to downtown Talkeetna.
19867,5,11,0.0,0.7003,0.891,-0.3412,0.08000000000000002,0.08666666666666667,0.5333333333333333,0.7003,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Neutral,Q1_Awe,"Hubby and I debated spending money on this, esp including glacier landing.","If you are blessed with the weather to allow this, just do it."
19868,5,4,0.0,0.7178,0.7178,0.0,0.22666666666666668,0.08000000000000002,0.4733333333333334,0.7178,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Neutral,Q1_Awe,Once in a lifetime!,The pilot was really nice and I felt safe in this hands.
19869,5,7,0.34,-0.743,0.8126,-0.743,0.06666666666666667,0.17333333333333334,0.45333333333333337,-1.083,Arc 3: Expectation Disappointment Arc (Q1 -> Q3),Q1_Awe,Q3_Disappointment,This was by far the highlight of my Alaska vacation.,I spoke with someone else who said their flight (through another company) was disappointin
19870,5,6,0.5367,0.4215,0.5367,0.0,0.05333333333333334,0.04000000000000001,0.07333333333333333,-0.11519999999999997,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,"Mike, our pilot, was very knowledgeable and friendly.",The check-in experience was efficient.
