user_name,user_location,rating,rating_text,review_title,review_text,trip_type,helpful_votes,published_date,tour_name,has_photo,language,is_english,user_city,user_state,user_country,is_us_domestic,review_word_count,review_char_count,title_word_count,exclamation_count,uppercase_ratio,sentiment_polarity,sentiment_pos,sentiment_neg,safety_assurance,fear_anxiety,thrill_arousal,flow_experience,fear_trans,safety_mention,helicopter_comparison,price_value_mention,coast_mention,canyon_mention,waterfall_mention,wildlife_mention,weather_mention,flight_crew_mention,ground_staff_mention,companion_mention,pilot_mention,staff_service_mention,guide_mention,pilot_service_mention,sentiment_pre_but,sentiment_post_but,has_adversative_conjunction,discourse_shift_pos2neg,discourse_shift_neg2pos,pilot_sentiment,pilot_pos,pilot_neg,weather_sentiment,weather_pos,weather_neg,ground_staff_sentiment,ground_staff_pos,ground_staff_neg,price_value_sentiment,price_value_pos,price_value_neg,scenery_sentiment,scenery_pos,scenery_neg,special_occasion,aircraft_type
htmacmillan,"San Francisco, CA",5,Nov 2021,Great activity to see the city,I took my fiancé as a surprise for his birthday. We both loved it and got to see the city from a new perspective. Our pilot and all of the staff were friendly and safety oriented.,Unknown,0,2021-11-29,36_854_Seaplane Adventures_2025-03-04,0,English,1,San Francisco,CA,United States,1,36,179,6,0,0.01675977653631285,0.9001,0.293,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0.9001,0.9001,0,0,0,0.7184,1,0,0.0,0,0,0.7184,1,0,0.0,0,0,0.0,0,0,1,Airplane
Gary T,"Austin, TX",5,Mar 2019 • Family,Good service and people,"We scheduled an airplane tour with these folks three weeks before visiting the Canyon.  On the day of our tour it was snowing and they called the hotel and told us they couldn't fly.  They offered later dates but we were leaving the next morning so they did a full refund to our credit card which posted the next day.

They were super professional and super easy to work with.",Family,0,2019-03-24,8 -690_Grand Canyon Scenic Airlines_2025-02-27,0,English,1,Austin,TX,United States,1,70,376,4,0,0.013297872340425532,0.9636,0.216,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.9636,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,Airplane
Sue C,Layton,5,Sep 2017 • Couples,Flying High in Kauai,"Eric was an excellent pilot!
Fun, Funny and full of knowledge. 
He checked up on each of us during the flight to make sure everyone was ok.
Thanks Air Ventures and Eric for a great tour of the island.",Couples,0,2017-10-08, TripadvisorReviewScraper,0,English,1,Layton,,Unknown,0,39,200,4,1,0.04,0.967,0.412,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.967,0.967,0,0,0,0.5719,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.7906,1,0,0,Other/Unspecified
JTJenson,"Pietrasanta, Italy",5,,Do it - best tour - you won't be disappointed,"Our deluxe Grand Canyon air tour on 3/10/2015 was fabulous. Every personal interaction was extremely professional, courteous and helpful.  The pickup at the hotel, greeting at the airport, conduct during the flight and tour all were great experiences.  The views from the air are indescribable and the pink jeep land tour on the south rim was wonderful, with a passionate tour guide named Frankopedia.  Randy, our pilot, did a great job explaining our route, the sights and the history, and went above and beyond what was required to have a great day. I've been on many tours all over the world, and this one ranks among the best. You won't be disappointed.",Unknown,0,2015-03-11,34_566_attraction_review_2025-03-04,0,English,1,Pietrasanta,,Italy,0,112,657,10,0,0.015220700152207,0.9915,0.3,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0.9915,0.9915,0,0,0,0.8481,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.7735000000000001,1,0,0,Other/Unspecified
Bob M,"Houston, TX",5,May 2012 • Couples,Flightseeing with K2 Aviation was Fantastic,The flightseeing tour was one of the highlights from our trip to Alaska.The glaciers and mountains were beautiful. The pilot was very friendly and knowledgeable. He provided great commentary during the flight. You will see things that just cannot be seen any other way.,Couples,0,2012-06-15,K2 Aviation,1,English,1,Houston,TX,United States,1,44,269,6,0,0.022304832713754646,0.9099,0.219,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.9099,0.9099,0,0,0,0.5413,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.5994,1,0,0,Other/Unspecified
famfive2018,,5,Dec 2017 • Family,Family Adventure,"Thank you for a fantastic adventure!! My husband,  three boys and I had an amazing day- It was a perfect trip for our entire family!",Family,0,2018-01-04,34_566_attraction_review_2025-03-04,0,English,1,,,Unknown,0,25,132,2,3,0.030303030303030304,0.9499,0.497,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.9499,0.9499,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,Other/Unspecified
Maui Lover,,5,Dec 2019 • Couples,Amazing,Never knew so much about Maui until this trip. Felt extremely comfortable and the guide was just Amazing just like the title,Couples,0,2019-12-28,32_2137_Maui Plane Rides_2025-03-04,0,English,1,,,Unknown,0,22,124,1,0,0.03225806451612903,0.8718,0.342,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0.8718,0.8718,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,Airplane
Dwijaraj,,5,Jul 2023 • Family,Fun trip,It was a great flight. The pilot was very caring and navigated us through the air. It's a fun trip. Very different from the other attractions on the island,Family,0,2023-07-03,32_2137_Maui Plane Rides_2025-03-04,0,English,1,,,Unknown,0,29,155,2,0,0.025806451612903226,0.9286,0.373,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.9286,0.9286,0,0,0,0.5413,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.4215,1,0,0,Airplane
jonny2105,"London, UK",5,,Amazing experience!,"We both had an amazing experience doing this tour. It was the highlight of our honeymoon so far. The views from the plane were like nothing we’ve experienced before. We are both nervous flyers, however, Nate put us at ease and was a brilliant pilot. Would recommend this to everyone who wants to experience the whole of Kauai",Unknown,0,2022-04-30,TripadvisorReviewScraper,0,English,1,London,,United Kingdom,0,58,325,2,0,0.021538461538461538,0.9371,0.251,0.03,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.765,0.8316,1,0,0,0.6369,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.3612,1,0,1,Other/Unspecified
cloggergirl,"Fort Dodge, IA",5,Feb 2022,Do this trip…you’ll never regret it!  AMAZING!,This was the highlight of an amazing nine-day trip to Maui.  This trip really has it all.  Seeing the shoreline/cliffs while buzzing over the ocean…whirring above the rainforest tree tops…exceptionally cool landing in the valley…interesting learning from a very knowledgeable pilot both on the ground and airborne…and views that will last you a lifetime.  Worth every single penny without question.   Highly professional experience.   Oh…and if you think you’re scared of heights…relax and enjoy this experience.  This is a complete joy!  Thanks Maverick!!,Unknown,0,2022-02-12,13-98_attraction_product_review_2025-02-27,1,English,1,Fort Dodge,IA,United States,1,82,556,7,3,0.017985611510791366,0.9537,0.223,0.031,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0.9537,0.9537,0,0,0,0.3182,1,0,0.0,0,0,0.3182,1,0,0.2263,1,0,0.3182,1,0,1,Other/Unspecified
careyluv,"Kauai, HI",5,,Fantastic View Over NaPala Coast and Kauai,"We wnt on a fantastic flight yesterday aboard the Air Ventures Kauai!!!  We had an hour flight to the NaPala Coast and saw incredible sights that almost take your breath away.  We were here before and took a helicopter ride to do the same thing and this little plane was far better.  We each had a window view of everything.  You didn't have to look around someone to see the sights.  Also the flight was very smooth and slow so that we could take in the sights.  
The pilot was knowledgable and personable and seemed very capable.  The price was right and the experience was one that we will remember always.  
When we spotted whales down below jumping, the pilot took the time to go closer to the whales so that we could see them nd take pictures.  He also answered all our questions. 
We were not able to go to the wettest spot where it rains because it was raining and a very cloudy morning, but he took us up by the North Coast and all over. I appreaciate that because it wasnt safe to go there, we didn't go!
It was a wonderful experience and well worth our time and money. I feel like I have seen Kauai and the wonderful island. 
Bill and karen Grant",Unknown,0,2009-01-08, TripadvisorReviewScraper,0,English,1,Kauai,HI,United States,1,218,1157,7,4,0.02247191011235955,0.9774,0.129,0.013,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0.8852,0.9627,1,0,0,0.21955,1,0,0.0,0,0,0.0,0,0,0.38585,1,0,0.183775,1,0,0,Other/Unspecified
Ronald G,"Lake Worth, FL",4,Jun 2018 • Couples,Awesome Aerials,"If you don’t have the time to visit the whole Island, this is the way to see it!  You get to see the beaches, ports, canyons, farms, ranches, falls etc.  The colors are absolutely beautiful, blue waters, green fields and trees, red canyons.
The pilot will point out all the areas of interest. Don’t miss it!",Couples,0,2018-06-07, TripadvisorReviewScraper,0,English,1,Lake Worth,FL,United States,1,56,307,2,2,0.019543973941368076,0.8007,0.125,0.026,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0.8007,0.8007,0,0,0,0.4588,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,Other/Unspecified
Andisuari D,"Perth, Western Australia, Australia",5,Apr 2016,Grand Canyon from the skies....GORGEOUS!,"We were booked on a 45 minute sky experiencing tour with Meverick Helicopters as a part of our itinerary with Vegas Insider Tours visiting the Grand Canyon.. and the experience was worth it all the way..

From check in, the staff were very friendly, taking our ID's, weight and explaining the entire process. We were very lucky that the winds were more calm when it was time for our tour as they had cancelled a few heli tours due to the strong winds. We were very lucky!

Our pilot - young, handsome and very knowledgeable (Rivers), was very pleasant during the entire tour, from explaining details pre-flight to being in the air, he knew everything one needed to know about the Grand Canyon, even the sights that formed a dragon to the names of each temple shaped grounds. The flight was very interesting and we felt immediately that safety was on their top priority as Rivers explained about the winds and the turbulence we would be  experiencing during flight.

We all filled the special bags during the flight, and amazingly on arrival we were greeted with cool towels and bottles of water as Rivers radioed in the request before arrival. His attention was amazing and a true asset to the company.

We would have loved to have our trip on the DVD but unfortunately they had technical problems but they provided us with a generic DVD of a heli tour on the Grand Canyon. Not as special, as it was a lifetime experience and our very first heli ride, but better than nothing.

If you are planning to see the beauty of the Grand Canyon from the air, the best way to go is with Meverick Helicopters, they know their stuff and their hospitality is excellent. Well worth the monies spent!",Unknown,0,2016-04-24,10-1549_Marverick Helicopter_attraction_review_2025-02-27,1,English,1,Perth,,Australia,0,301,1685,5,2,0.022551928783382788,0.9957,0.221,0.024,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,1,0,1,0.9946,0.9791,1,0,0,0.8687,1,0,0.0,0,0,0.5413,1,0,0.34255,1,0,0.55405,1,0,0,Helicopter
Jay,"Ooltewah, TN",5,,Amazing Views and People,"We had an amazing Denali Flyer Tour with the glacier landing. From our initial contact with Ernie we were impressed. Our pilot Stan was outstanding and highly informative. The following morning we had a little car trouble and Chad jumped right in to help us out. 

A flight tour around Denali is a must for any visitor to Alaska and K2 is the company to trust for an outstanding time.",Unknown,0,2020-08-22,K2 Aviation,1,English,1,Ooltewah,TN,United States,1,70,384,4,0,0.036458333333333336,0.9611,0.251,0.029,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.9611,0.9611,0,0,0,0.5991500000000001,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.5859,1,0,0,Other/Unspecified
Jennifer S,"Tampa, Florida, United States",5,Jun 2015 • Couples,Well worth every penny spent,"We booked with Mavericks Helicopters the the Canyon Dancer tour.  It is a 45 minute helicopter tour of the canyon.  
When we first arrived, we were at the wrong part of the airport.  We ended up in a building that belonged to another helicopter tour company.  There were SO many people and  it was utter chaos.  
When we arrived at the Mavericks facility, it was calm, clean, and so peaceful.  We were checked in by the super friendly and very helpful staff.  Our pilot was ready for us right on time for our flight.  We were lucky enough to have Vern as our pilot.  He was a great pilot and so personable.  He kept us updated on the entire journey of the helicopter and our beautiful surroundings.
The helicopter seats 7 plus the pilot.  No matter where you sit on the flight, you will still have a great view.  Whats to say about the view, but majestic and spectacular.  Words cannot describe.  The pilot told us about each part of the canyon we were viewing as we flew over. 
We were in the air between 45-55 minutes.  
After landing, the pilot offered to take our photos in front of the helicopter.  This was well above and beyond because prior to take off, a photographer comes and takes your photo that you can purchase upon return.  
Whatever this tour costs, I would HIGHLY recommend it when visiting the Grand Canyon and I would STRONGLY recommend going with Mavericks.",Couples,0,2015-06-09,"9-691_45-minute Helicopter Flight Over the Grand Canyon from Tusayan, Arizona_attraction_product_review_2025-02-27",0,English,1,Tampa,FL,United States,1,247,1378,5,0,0.034107402031930335,0.9878,0.165,0.022,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,1,0,1,0.9802,0.9682,1,0,0,0.2346,1,0,0.0,0,0,0.8805,1,0,0.0,0,0,0.22068333333333334,1,0,0,Helicopter
GrandTour285835,,5,Dec 2023 • Family,Perfect!,"Excellent experience! Truly recommend to other travelers! Despite it was a bit late due to windy weather, everything went smooth and friendly!",Family,0,2023-12-27,12-392_Eagles AirLine_attraction_review_2025-02-27,0,English,1,,,Unknown,0,22,142,1,3,0.02112676056338028,0.9213,0.437,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.9213,0.9213,0,0,0,0.0,0,0,0.4939,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0,Airplane
Brian L,"Eldridge, IA",5,May 2012 • Couples,Excellent Flight and Great Experience,We took our flight while the cruise ship we were on was in port.  Ellen provided transportation to the airport and back to the ship at no extra charge.  The views were spectacular and Bruce was great at sharing his knowledge of Kauai while piloting the plane.  The entire staff was personable. I recommend taking the Grand Deluxe Tour if you visit Kauai.,Couples,0,2012-05-21,Wings Over Kauai Air Tour,0,English,1,Eldridge,IA,United States,1,63,354,5,0,0.031073446327683617,0.8807,0.173,0.031,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0.8807,0.8807,0,0,0,0.7845,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.7845,1,0,0,Airplane
srfajoey,"San Rafael, CA",5,Oct 2021,"Bay Area, San Francisco","Beautiful experience to see the Bay Area from the air. Taking off from Mill Valley/Sausalito, soon after Tiburon-Belvedere, Ángel Island, Alcatraz, Treasure Island, Bay, San Francisco Financial district, over the Golden Bridge, Stinson Beach, Bolinas, Point Reys light house, Inverness, Nicasio, Lagunitas, Woodacre, Fairfax, San Anselmo, San Rafael, Corte Madera, landing back in Sausalito. Total time, 1 hour of incredible views.

Joe & Miriam",Unknown,0,2021-10-10,36_854_Seaplane Adventures_2025-03-04,0,English,1,San Rafael,CA,United States,1,64,445,4,0,0.0898876404494382,0.7269,0.092,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.7269,0.7269,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.148,1,0,0,Airplane
Anja B,"Berlin, Germany",5,Jan 2017 • Couples,Rundflug um Doppeldecker über die schönste Insel,"Als Geburtstagsgeschenk für meinen Freund gönnten wir uns den Rundflug im 'Biplane', dem roten Doppeldeckerflugzeug. Man sitzt zu zweit dicht nebeneinander in einer offenen Kabine. Ein einmaliges Erlebnis. Die Onlinebuchung ging sehr schnell und unkompliziert. Wir wurden freundlich und mit hawaianischer Gelassenheit begrüßt. Unser Pilot war sehr erfahren und erzählte während des gesamten Fluges viele interessante Dinge über die Insel und ihre Einwohner. Das durchwachsene Wetter mit kleineren Regenschauern wurde bei der Flugplanung berücksichtigt, sodass wir trotzdem viel sehen konnten. Alles in allem war der Flug ein echtes Highlight und sehr empfehlenswert für jeden der Kauai besucht!",Couples,0,2017-01-20, TripadvisorReviewScraper,0,German,0,Berlin,,Germany,0,97,694,7,1,0.040345821325648415,-0.9381,0.022,0.144,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,-0.9381,-0.9381,0,0,0,-0.8316,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,Other/Unspecified
Ladylaure,"Palmer, AK",5,Jun 2020 • Couples,fabulous,"what an amazing adventure Chris was informative, could not have asked for more.   Will definitely spread the word",Couples,0,2020-06-07,28_231_Denali Grand Flightseeing Tour from Talkeetna_attraction_product_review_2025-03-01,0,English,1,Palmer,AK,United States,1,18,113,1,0,0.017699115044247787,0.8434,0.377,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.8434,0.8434,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,Airplane
Jacob C,"Philadelphia, United States",5,Aug 2017 • Couples,Stunning,"My wife and I took a flight seeing tour in August 17.  We had great weather and were just blown away by the scenery.  There is no substitute for flying over Denali in a little plane.
I am also a wheelchair user and the kind folks at Talkeetna Air Taxi were very helpful and accommodating.  It was a huge transfer up into the plane but we got it done and I was so grateful to be able to take the flight.",Couples,0,2017-09-05,Talkeetna Air Taxi,0,English,1,Philadelphia,,United States,1,81,402,1,0,0.029850746268656716,0.9031,0.165,0.019,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.8932,0.743,1,0,0,0.0,0,0,0.6249,1,0,0.0,0,0,0.0,0,0,0.6249,1,0,0,Airplane
Olivia H,,5,Nov 2022 • Friends,Amazing ride experience,"Laura is our pilot and she’s so amazing and professional, that we really enjoyed our time with her. Had wonderful time in the plane, and Laura provided explanation along the ride. Thank you so much!",Friends,0,2022-11-11,32_2137_Maui Plane Rides_2025-03-04,0,English,1,,,Unknown,0,35,198,3,1,0.020202020202020204,0.9428,0.325,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.9428,0.9428,0,0,0,0.8576,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,Airplane
Natalie Z,,5,Jul 2022 • Couples,Amazing!,The flight was absolutely stunning! Our pilot Spencer kept us entertained the whole flight! These guys go above and beyond to ensure your safety as well as ensure you have a fun flight no matter the weather or unforeseen circumstances.  Such a perfect date night idea!,Couples,0,2022-07-18,20-459_Envi Adventures_2025-02-27,0,English,1,,,Unknown,0,46,268,1,3,0.018656716417910446,0.966,0.405,0.036,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0.966,0.966,0,0,0,0.4019,1,0,0.8834,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0,Other/Unspecified
RobinHoekstra,"Johannesburg, South Africa",5,Feb 2020 • Business,Don’t miss this!!,"The seaplane is a de Havilland Beaver, bright yellow. It’s so cool to look at and and amazing adventure to be part of. Ed assisted me with my booking and he was very helpful and accommodating. Fred the pilot is a gem; very experienced and so passionate about both the airplane and about flying you around. His knowledge of the area is sublime and he made us feel very safe. I travel to San Francisco quarterly and I will definitely fly with Seaplane Adventures every time I am in town. Well done guys, you rock!",Business,0,2020-02-21,36_854_Seaplane Adventures_2025-03-04,0,English,1,Johannesburg,,South Africa,0,95,511,3,1,0.029354207436399216,0.982,0.274,0.0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.982,0.982,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,Airplane
Brittany S,"Dallas, TX",5,Sep 2018 • Solo,"Excellent trip, great tour","I didn’t have plans today and contacted Lesley who was able to get me in on one of the trips with an open seat. I’ve never been on a float plane before, but it could not have been any better. The pilot was confident and knowledgeable. Steve and Lesley are great. Take offs and landings were smooth and the fjords were beautiful. I highly recommend this professional company for a wonderful time.",Solo,0,2018-09-19,SeaWind Aviation,1,English,1,Dallas,TX,United States,1,72,395,4,0,0.020253164556962026,0.9847,0.31,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.0,0.9847,1,0,0,0.4939,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,Other/Unspecified
AdrianLesher,"Brooklyn, NY",5,May 2021,A great experience,"The trip was on a classic Dehaviland Otter retrofitted with a turbo-prop engine.I hadn't booked a landing as part of the package, but other on the same excursion had, so I was able to land on the glacier too. This ended up being my favorite part of the trip. Standing on the glacier, there was a beautiful sense of quiet, and the views of the surrounding mountains were superb.  It was easy to get great photos. This is not to say the rest of the trip wasn't great as well. On the way up and back, the frozen ponds, lakes tundra and rivers were striking and otherworldy. From the vantage point of the airplane, we were able to see the flow of the glacier and the slight signs of melting water brought by spring. The pilot was an excellent and genial guide. Definitely worth the money.",Unknown,0,2021-05-11,5 -Denali Experience Flightseeing Tour from Talkeetna_2025-02-27,1,English,1,Brooklyn,NY,United States,1,146,784,3,0,0.016581632653061226,0.9934,0.253,0.013,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0.0,0.9934,1,0,0,0.7579,1,0,0.0,0,0,0.0,0,0,0.5574,1,0,0.28006666666666663,1,0,0,Airplane
Avery J,,5,Apr 2021 • Family,Amazing,It was really fun and our guide was really funny and he was very good at explaining the history of the island.,Family,0,2021-04-02,32_2137_Maui Plane Rides_2025-03-04,0,English,1,,,Unknown,0,22,110,1,0,0.00909090909090909,0.8744,0.344,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0.8744,0.8744,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.8744,1,0,0,Airplane
Jersey_Jim_R,"Fair Haven, NJ",5,Jun 2022,K2's flights to and in Denali National Park,Of all the flights I've taken in Alaska this was both the most exciting and smoothest ride of all.  My pilot (Phil) was also well versed when talking about Denali.  He could maneuver the plane as if it was a part of him.  Such smooth turns when flying up along the glaciers in Denali.  I'll remember this for a lifetime.,Unknown,0,2022-06-21,5 -Denali Experience Flightseeing Tour from Talkeetna_2025-02-27,0,English,1,Fair Haven,NJ,United States,1,60,320,8,0,0.03125,0.6801,0.091,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.6801,0.6801,0,0,0,0.2732,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,Airplane
ariellenash,"Waihee, HI",5,Apr 2018 • Friends,Maui Plane Rides ROCKS,"What an amazing way to see Maui... Through The Valley to Molokini crater..  I could see the ocean floor; five islands at one time!!!  Such wonderful customer service and nothing better then the kāmaina rate.
Next trip big island!!!",Friends,0,2018-04-26,32_2137_Maui Plane Rides_2025-03-04,0,English,1,Waihee,HI,United States,1,39,231,4,6,0.03896103896103896,0.8054,0.188,0.052,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.8054,0.8054,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,Airplane
William K,,5,Jul 2021,Bad weather made it short,"I signed up for the longest flight but the weather didn't cooperated.  Denali decided to invite a warm front that generated a lot of clouds and rough air.  However, the pilot did what he could to make the flight and give us the best experience he could, under the circumstances.
As a result, the company responded with a sizable refund so I felt I received the best value I could.  The people were extremely friendly and accommodating.",Unknown,0,2021-07-26,Grand Denali Flightseeing tour from Talkeetna,0,English,1,,,Unknown,0,77,435,5,0,0.01839080459770115,0.9769,0.273,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0.0,0.9769,1,0,0,0.6369,1,0,0.1806,1,0,0.0,0,0,0.765,1,0,0.0,0,0,0,Airplane
TheSeaNymph,"Kauai, HI",5,,"Great pilot, talented beyond his years!","Our young pilot was Makoa and he was awesome! He was very good at making sure everyone was having a great time and to share the views as best he could with both sides of the aircraft. He did everything in his power to give us a smooth ride. 

The views were exceptional and we had a nice cool morning. I work on the water around Kauai and would have to say that seeing both angles on our coast and canyon really enhanced my love for this place! Everyone should take a flight!",Unknown,0,2019-05-15,TripadvisorReviewScraper,0,English,1,Kauai,HI,United States,1,93,475,6,3,0.016842105263157894,0.9842,0.279,0.0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0.9842,0.9842,0,0,0,0.6249,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.7449,1,0,0,Other/Unspecified
Mariham G,,5,Dec 2022 • Couples,Amazing experience,It was absolutely amazing! Sergio was wonderful and it was so worth it! I will definitely come back!,Couples,0,2022-12-18,12-392_Eagles AirLine_attraction_review_2025-02-27,0,English,1,,,Unknown,0,18,100,2,3,0.03,0.9308,0.516,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9308,0.9308,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.7344,1,0,0.0,0,0,0,Airplane
Boneset,"Newport News, VA",5,Jul 2017 • Family,EXCELLENT TOUR-DO IT,"Took the summit and glacier landing tour and it was great weather and superb flying.  Our pilot Chris was very informative and helpful. he made easy takeoffs and landing.  It required headsets to be worn and Oxygen above 12,000 feet.  We topped out at 20,000 ft with Denali.   Landed on Eldridge Glacier for 15 minutes and took some memorable photos.",Family,0,2017-07-25,K2 Aviation,1,English,1,Newport News,VA,United States,1,60,350,3,0,0.02857142857142857,0.918,0.198,0.031,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0.918,0.918,0,0,0,0.4703,1,0,0.8481,1,0,0.0,0,0,0.0,0,0,0.42405,1,0,0,Other/Unspecified
RobinJH4504,"Jamesville, NY",5,Jul 2017 • Couples,The absolute best part of our trip!,This was a once in a life time plane ride to Ruth Glacier. The pilot and staff were excellent. We had the best views and it truly was breath taking. My husband got to sit next to the pilot on the trip back.,Couples,0,2017-07-18,Talkeetna Air Taxi,1,English,1,Jamesville,NY,United States,1,43,206,7,0,0.02912621359223301,0.8957,0.221,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0.8957,0.8957,0,0,0,0.28595,1,0,0.0,0,0,0.5719,1,0,0.0,0,0,0.3982,1,0,0,Airplane
Glenn C,"Battle Creek, MI",5,Dec 2018 • Couples,Tour and check ride rolled into one,"We flew with Bruce in 2016 and I couldn’t wait to go again!
I’m a piolet but don’t get to fly any more because of the expense!
My instructoral air tour was amazing micro know I can still Handel a 172 and of course the sightseeing was top shelf!",Couples,0,2018-12-04,Wings Over Kauai Air Tour,0,English,1,Battle Creek,MI,United States,1,49,244,7,3,0.028688524590163935,0.851,0.161,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.0,0.8395,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,Airplane
Bruce C,"Bethlehem, NH",5,Aug 2020,Great experience and way to see amazing landscape,"Did a flight tour with K2 recently and thought they were great. They were incredibly careful given COVID - we felt completely safe throughout. But they were also incredibly accomodating given the weather and made it a really great tour. People were great, pilot was great, and the experience was great. I highly recommend it!",Unknown,0,2020-08-11,K2 Aviation,0,English,1,Bethlehem,NH,United States,1,55,325,8,1,0.033846153846153845,0.9879,0.432,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0.8476,0.9865,1,0,0,0.9231,1,0,0.7958,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0,Other/Unspecified
Paul P,"Hernando, FL",4,Sep 2016 • Couples,First Class Company,"I ran into an issue with K2 because of my height.  I was unable to see anything on the flight because I was the last person on the plane and got stuck over the wing.  K2 resolved the issue to my satiasfaction.

As an FYI, if you sit tall in the saddle, talk to the pilot and get either the front seat or the rear row seat.  If I had, it would have been a great filight.",Couples,0,2017-01-03,K2 Aviation,0,English,1,Hernando,FL,United States,1,77,369,3,0,0.02981029810298103,0.7456,0.106,0.026,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.7456,0.7456,0,0,0,0.2023,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,Other/Unspecified
