user_name,user_location,rating,rating_text,review_title,review_text,trip_type,helpful_votes,published_date,tour_name,has_photo,language,is_english,user_city,user_state,user_country,is_us_domestic,review_word_count,review_char_count,title_word_count,exclamation_count,uppercase_ratio,sentiment_polarity,sentiment_pos,sentiment_neg,safety_assurance,fear_anxiety,thrill_arousal,flow_experience,fear_trans,safety_mention,helicopter_comparison,price_value_mention,coast_mention,canyon_mention,waterfall_mention,wildlife_mention,weather_mention,flight_crew_mention,ground_staff_mention,companion_mention,pilot_mention,staff_service_mention,guide_mention,pilot_service_mention,sentiment_pre_but,sentiment_post_but,has_adversative_conjunction,discourse_shift_pos2neg,discourse_shift_neg2pos,pilot_sentiment,pilot_pos,pilot_neg,weather_sentiment,weather_pos,weather_neg,ground_staff_sentiment,ground_staff_pos,ground_staff_neg,price_value_sentiment,price_value_pos,price_value_neg,scenery_sentiment,scenery_pos,scenery_neg,special_occasion,aircraft_type
AlbertBenjamin,"Rochester, NY",5,Jul 2017 • Couples,Even better than expected - and our expectations were high!,"We had scheduled a glacier landing but the weather precluded that.  As a pilot myself, I completely understood and, of course, agreed with the decision.  Instead, our pilot took us flying over glaciers, in between rock walls, and over fascinating terrain.  In spite of the change in plans, we were delighted with the experience.  Our pilot was more than just a proficient aviator; he was a knowledgeable and delightful guide, continuously pointing out items of interest and lingering at interesting locations. We were fortunate enough to observe another airplane about a mile away in one of the valleys to give us a scale of reference; without anything of known size below, it is easy to underestimate the size of the vistas.  Bring a camera.  I did, but never got it out; I was too busy enjoying the experience.  If you are unsure about whether or not to book a flight, stop wondering - DO IT.  My wife, who is interested in geology, asked that I add exclamation points throughout this review.  I am collecting them all here - ! ! ! ! ! !",Couples,0,2017-07-10,K2 Aviation,0,English,1,Rochester,NY,United States,1,184,1039,10,6,0.017324350336862367,0.986,0.205,0.062,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0.0,0.986,1,0,0,0.2718333333333333,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,Other/Unspecified
Cindy H.,,5,Oct 2019,The BEST Air Experience,"Our ""air adventure"" was nothing short of spectacular. Unfortunately, our original flight had to be rescheduled due to weather, but we were so glad it was. The company set up an early flight the following day with JT as our pilot. Our flight was smooth and the views were incredible. JT was very knowledgeable about the culture of Kauai and shared all kinds of knowledge during the flight. This was our first time to Kauai and this trip made our vacation unforgettable. We highly recommend Air Ventures. We would definitely do this again.",Unknown,0,2019-11-05, TripadvisorReviewScraper,0,English,1,,,Unknown,0,93,537,4,0,0.027932960893854747,0.9754,0.232,0.015,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0.296,0.9737,1,0,0,0.2263,1,0,0.7391,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0,Other/Unspecified
Marc R,Haiti,5,Aug 2014 • Family,Very good experience,"We were picked up at Bellagio hotel at 7am (beware it is at the parking downstairs), driven in a shuttle to the Maverick helicopter base in Las Vegas, and after a briefing we went aboard an EC-130 helicopter which seems to be made for sightseeing. We got into the helicopter half an hour after our arrival and flew over the  Hoover dam and several other places in the Grand Canyon. We landed and had a light brunch at mid journey at about 70 miles from the base, and then we returned back to the base by another path. There we could change place with the two passengers who had the front seats, and we changed another time after the refueling. Everybody (we were 6 passengers) could experience the front seats. We ended the tour with an overflight of the Las Vegas Strip. The pilot was very kind, he answered to all the silly questions we had with lots of patience. Around 12pm we were back at the Bellagio. We paid around $2100 for a family of 4 in August 2014. This tour deserves to be recommended. This was certainly the best part of our travel across the US.",Family,0,2014-08-23,10-1549_Marverick Helicopter_attraction_review_2025-02-27,1,English,1,Haiti,,Unknown,0,198,1062,3,0,0.025423728813559324,0.9359,0.085,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0.9359,0.9359,0,0,0,0.5849,1,0,0.0,0,0,0.0258,0,0,0.0,0,0,0.4588,1,0,0,Helicopter
Ria B,Washington Dc,5,Aug 2013 • Couples,The BEST!,"We decided at the last minute to add a flightseeing trip around Mt McKinley and surrounding peaks. We were not disappointed. Had a fantastic weather day. There is no way to explain the immense beauty we saw on our flight. Talkeetna Air staff are great and, especially our pilot. He made sure everyone on the plane got an opportunity to see all the amazing sites and take photos. His narration throughout the flight was spot-on. Definitely the highlight of our Alaska trip. Take the glacier landing tour, if you can. It is a one-in-a-lifetime experience.",Couples,0,2013-09-06,Talkeetna Air Taxi,0,English,1,,DC,United States,1,95,553,2,0,0.027124773960216998,0.9603,0.219,0.046,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0.9603,0.9603,0,0,0,0.6249,1,0,0.5574,1,0,0.6249,1,0,0.0,0,0,0.0,0,0,1,Airplane
Vicstix,"Newcastle, Australia",5,May 2023 • Couples,Amazing Flight,"Amazing!!!
If you are in Kauai make sure you do this flight. We were going to do the helicopter but changed our mind because of the price. We are so glad we found Wings over Kauai, our pilot was so informative and we got the best views of the island, it was stunning!
Thank you Wings over Kauai for a great experience :)",Couples,0,2023-05-27,Wings Over Kauai Air Tour,1,English,1,Newcastle,,Australia,0,63,320,2,4,0.03125,0.9878,0.377,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0.7891,0.9844,1,0,0,0.8926,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.8926,1,0,0,Airplane
rick1060,"Lake Jackson, TX",5,,Fantastic,"The 4 of us did the private tour.
The tour was fantastic. Everything about Wings over Kauai was fantastic. Great communication, check in procedure and instructions for the flight were great.
Nicholas and Captain Matt were outstanding. We had a great time and would definitely use them again.",Unknown,0,2024-03-10,Wings Over Kauai Air Tour,1,English,1,Lake Jackson,TX,United States,1,48,291,1,0,0.03436426116838488,0.9803,0.402,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0.9803,0.9803,0,0,0,0.6124,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,Airplane
tholmes_10,Seoul,2,Jun 2012 • Solo,Not a good pilot or company,The pilot was exceeding the  visibility requirements on our tour. I thought this was a safety concern.  I probably wouldn't recommend this company.,Solo,0,2012-06-21,17-653-Taquan Air Tours_attraction_review_2025-02-27,0,English,1,Seoul,,Unknown,0,23,147,6,0,0.02040816326530612,0.1754,0.122,0.092,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0.1754,0.1754,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,Airplane
Seaside793611,,5,Nov 2018 • Friends,Best plane ride on the island!,"I had such a great time and experience co-piloting! The views are amazing and the pilot is super fun and knowledgeable with the tour, 5 stars around",Friends,0,2018-11-14,32_2137_Maui Plane Rides_2025-03-04,1,English,1,,,Unknown,0,27,148,6,1,0.013513513513513514,0.9468,0.435,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.9468,0.9468,0,0,0,0.9001,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.9001,1,0,0,Airplane
Lauren C,"Roswell, NM",5,Jan 2018 • Couples,Awesome Time!,We ended up going out on a really clear day. It was amazing getting to see the mountains up close. The staff there was extremely hospitable and genuinely nice. I recommend if you're in town!,Couples,0,2018-02-01,Talkeetna Air Taxi,0,English,1,Roswell,NM,United States,1,35,190,2,1,0.021052631578947368,0.9059,0.298,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0.9059,0.9059,0,0,0,0.0,0,0,0.4391,1,0,0.4215,1,0,0.0,0,0,0.5859,1,0,0,Airplane
rubywilson333,"Melbourne, Australia",5,Aug 2018 • Friends,Great experience,"Reasonably priced. Awesome experience landing on the Ruth Glacier - definitely recommend. Our pilot Clay was super professional, approachable and knowledgeable. Staff at the front desk are also super friendly and helpful. Very professional and safe. Definitely recommend. Thank you 👏",Friends,0,2018-09-05,Talkeetna Air Taxi,0,English,1,Melbourne,,Australia,0,41,283,2,0,0.0353356890459364,0.9861,0.548,0.0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0.9861,0.9861,0,0,0,0.5994,1,0,0.0,0,0,0.872,1,0,0.0,0,0,0.8519,1,0,0,Airplane
Patricia M,,5,May 2022 • Couples,Spectacular,Eric was fantastic event fantastic house we enjoyed everything if I could give him a 10 star it would be a 10 but okay I'll go for the 5 everything was smooth like Smooth Sailing Eric you're the greatest,Couples,0,2022-05-25,32_2137_Maui Plane Rides_2025-03-04,0,English,1,,,Unknown,0,39,203,1,0,0.029556650246305417,0.9528,0.385,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8885,0.9081,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,Airplane
jpbeard2,"Long Beach, California",5,Aug 2015 • Couples,The BEST flight EVER!!!,"Soaring over the Alaskan range and seeing Denali up close was one of the most exciting adventures we've ever had.  But then, to land on a glacier...Unbelievable joy!  We were amazed at the view and the experience!",Couples,0,2015-09-26,K2 Aviation,1,English,1,Long Beach,CA,United States,1,37,213,4,2,0.028169014084507043,0.9345,0.307,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7328,0.9018,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.24695,1,0,0,Other/Unspecified
Donna W,"Miami, FL",5,Aug 2016 • Friends,Worth every penny,"Denali can be socked in, but Talkeetna Air Taxi knows how to manage the weather and they were able to get us above 11,000 feet to see the top of Denali under fabulous blue skies, as well as landing on the glacier for a short while.  Great experience.",Friends,0,2016-09-14,Talkeetna Air Taxi,0,English,1,Miami,FL,United States,1,48,250,3,0,0.024,0.9442,0.26,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.9442,1,0,0,0.0,0,0,0.8573,1,0,0.0,0,0,0.0,0,0,0.8573,1,0,0,Airplane
Gijosie,,5,Jul 2020 • Family,AWESOMELY INCREDIBLE,"Everyone was wonderful especially our pilot. If you are going to spend the money make sure to do the flight with the glacier landing. This was an experience of a lifetime.  Our pilot went above and beyond, no pun intended, She was determined to have us see the summit if at all possible in spite of the clouds rolling in. Well she did it, although it wasn’t a lot or for long, we saw it and what a treat to have extra time on the glacier, maybe because we were the last flight of the day but I say because she is awesome and loves what she does and you can see that she love sharing her time and knowledge.  I highly recommend and I would definitely do it again!!!!",Family,0,2020-07-27,Talkeetna Air Taxi,1,English,1,,,Unknown,0,130,665,2,4,0.013533834586466165,0.9881,0.247,0.025,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0.5994,0.9866,1,0,0,0.03899999999999998,0,0,-0.4939,0,1,0.0,0,0,0.3182,1,0,0.6474,1,0,0,Airplane
Andrea G,,5,,Blessed,"Would recommend to any couple visiting Maui! The experience was spectacular, the views were indescribable and our pilot made the experience super special. Thank you!",Unknown,0,2023-05-27,32_2137_Maui Plane Rides_2025-03-04,0,English,1,,,Unknown,0,25,165,1,2,0.024242424242424242,0.9039,0.367,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.9039,0.9039,0,0,0,0.765,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.765,1,0,0,Airplane
Mister_MH,Aachen,5,Apr 2013 • Couples,Awesome!!!,Although we never got to meet the former mentioned “Bruce“ our trip with WOK was perfect. We felt absolutely safe ALL the time and Captn Josh really made our trip. While a carefully chosen playlist provided the perfect ambience Josh told us all about the Island and local agriculture. We especially enjoyed the movie location fun facts. The view was just spectacular!Thanks Sherry and Josh!!,Couples,0,2013-04-10,Wings Over Kauai Air Tour,0,English,1,Aachen,,Unknown,0,65,391,1,3,0.04859335038363171,0.9631,0.255,0.0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.0,0.9631,1,0,0,0.5719,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.31845,1,0,0,Airplane
Sigrun K,"Graz, Austria",5,Apr 2015 • Couples,Einmalige Erfahrung,"Wir haben auf Grund der guten Rückmeldungen den Privatflug in der Cessna gebucht und wurden nicht enttäuscht! Da es recht windig war hatten wir bezüglich des kleinen Flugzeugs doch ein angespanntes Gefühl. Dies war nicht notwendig - Bruce hat uns Sicherheit vermittelt und uns zu Beginn toll abgelenkt, danach haben wir den Flug nur mehr genossen. Vielen Dank, das Erlebnis als Co-Pilotin ist unvergesslich :)",Couples,0,2015-04-29,Wings Over Kauai Air Tour,0,German,0,Graz,,Austria,0,65,409,2,1,0.044009779951100246,-0.7263,0.042,0.112,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,-0.7263,-0.7263,0,0,0,-0.5994,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,Airplane
jgoldnj,jgoldnj,5,Aug 2014 • Couples,Excellent in everyday,"Traveled with my wife and mother-in-law. Not only was the flight and experience awesome, the care and personal service that Steve, Lesley and staff provided was top notch. Steve alleviated all of the concerns my mother-in-law had about climbing in an out of the plane. The flight was smith and the narrative so very interesting.  Words can't describe the beauty of the views. We landed on the lake and enjoyed the quiet there until another plane showed up. boo!  Didn't see much wildlife, only a few goats in the distance. Would recommend without hesitation.",Couples,0,2014-09-13,SeaWind Aviation,1,English,1,jgoldnj,,Unknown,0,94,558,3,1,0.017921146953405017,0.9451,0.187,0.028,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0.9451,0.9451,0,0,0,0.0,0,0,0.0,0,0,0.8442,1,0,0.0,0,0,-0.23585,0,1,0,Other/Unspecified
Lydia M,,5,Oct 2019 • Couples,Amazing,Eric was amazing! He was very informative. This was a last minute decision after I read the reviews we went with him.,Couples,0,2019-10-28,32_2137_Maui Plane Rides_2025-03-04,0,English,1,,,Unknown,0,22,117,1,1,0.03418803418803419,0.6239,0.177,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6239,0.6239,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,Airplane
Mauuu,"Sardinia, Italy",5,Nov 2017 • Couples,Una bella esperienza,"Un ottimo modo per conoscere l'isola e fare un'esperienza diversa dal solito. Il punto di vista sulla Na Pali coast è mozzafiato.
La mattina in cui il nostro volo era previsto, le condizioni meteo non erano delle migliori: Lynne al check in e Captain Doug sono stati molto cortesi e informativi, nel cercare di spiegarci le difficoltà e le alternative al programma concordato. 
Al momento del decollo Captain Doug ha intravisto uno spiraglio ed è riuscito infine a mostrarci quasi tutto ciò che si vede normalmente. A bordo c'eravamo solo noi due ed è stato molto piacevole parlare ed ascoltare le sue storie durante tutta la gita. Il volo è stato molto bumpy, come dicono loro, ma ci siamo sempre sentiti in sicurezza.",Couples,0,2017-12-30,Wings Over Kauai Air Tour,0,Spanish,0,Sardinia,,Italy,0,123,719,3,0,0.01808066759388039,0.34,0.021,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0.34,0.34,0,0,0,0.17,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,Airplane
JSS_BJI,"Bemidji, Minnesota, United States",5,Mar 2014 • Couples,"Professionals offering a polished, delightful tour","Everyone told us we had to tour Kaua’i by air during our one week visit: A lot of the beautiful island isn’t accessible by rental car, and the views from up high offer a perspective that really helps you appreciate the tropical paradise found here.  They were right!  But I’ll add a strong suggestion: Go by fixed-wing aircraft using Wings Over Kaua’i.  We had an AMAZING 90-minute flight.  Josh, the lead pilot, is personable, friendly, knowledgeable & professional.  The airplane is a sightseer’s dream: small, cozy, safe, reliable, smooth flying, and every passenger (we had 4) has their own bubble window with an unimpeded view.  (My wife & I shot almost 300 pictures & ended up with 50 that are stunning.)  Everyone associated with the small company is courteous & friendly.  And the cost was a bargain when compared to the value we received & the prices of some helicopter tours.  We booked online for early in our trip, hoping to get the lay of the land before we explored by rental car, but Josh nixed the flight when rain clouds covered too much of the island; he wasn’t going to waste our time or money.  We really appreciated his experienced decision.  Our rescheduled tour at the end of our visit was perfect: We got to see where we HAD been during the week, plus all those hidden gems not visible from roads.  A great time, I assure you, no matter when you fly!  Tip: Schedule your ride early in your visit & early in the day in case the weather isn’t cooperative.  Josh & company will handle the rest.",Couples,0,2014-03-17,Wings Over Kauai Air Tour,0,English,1,Bemidji,MN,United States,1,270,1515,6,2,0.02442244224422442,0.9963,0.222,0.021,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0.9354,0.9953,1,0,0,0.4939,1,0,0.11315,1,0,0.0,0,0,0.03620000000000001,0,0,0.5859,1,0,0,Airplane
ORoss,"Hopatcong, NJ",5,Sep 2021,Awesome….amazing…would go again in a heartbeat!,"This was the highlight of our trip! What a great experience….Steve and Lesley are great to book with.  We had a beautiful day in Ketchikan and the views were spectacular!  When we climbed aboard they asked for a backseat volunteer….I jumped at it and boy was I glad I did.  I was the only one back there so I was able to take pics from both sides… not that you can’t upfront but I didn’t have to reach over anyone.  I had a lot of room..5”5.  …climbing in and out was pretty easy as well…slow an easy on the steps.  Landing on the lake was….so cool!… the lake was like glass, the pics we have show the reflection of the mtn & clouds on the lake…amazing.  I’m actually still smiling from the experience!   I would highly recommend you book with SeaWind Aviation.",Unknown,0,2021-09-16,SeaWind Aviation,1,English,1,Hopatcong,NJ,United States,1,142,761,6,4,0.026281208935611037,0.9878,0.243,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0.9595,0.9768,1,0,0,0.0,0,0,0.3612,1,0,0.0,0,0,0.0,0,0,0.5994,1,0,1,Other/Unspecified
Donna S,Annville,4,Sep 2012 • Friends,Flying over Kauai,"Great views of the island!  Felt safe with the pilot and he made every effort to give everyone a good view.  Couldn't hear some of the dialogue but then my hearing is less than desirable.  Overall, a wonderful trip and well worth it.  The office staff was helpful and courteous.  Thanks.",Friends,0,2012-09-30, TripadvisorReviewScraper,0,English,1,Annville,,Unknown,0,51,287,3,1,0.020905923344947737,0.9839,0.445,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0.8805,0.9766,1,0,0,0.7003,1,0,0.0,0,0,0.7269,1,0,0.7717,1,0,0.6626000000000001,1,0,0,Other/Unspecified
Joey M,,5,Sep 2020 • Couples,Great!!,Eric was very informative and had our best interests at all times. The plane was well kept and he let me fly which was very exciting. He is an instructor too.,Couples,0,2020-09-06,32_2137_Maui Plane Rides_2025-03-04,1,English,1,,,Unknown,0,31,158,1,0,0.0189873417721519,0.8955,0.304,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.8955,0.8955,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,Airplane
dstudy,"Gulfport, Ms",5,Sep 2012 • Friends,Debra S,Fantastic way to see Kauai.  It was very educational and the pilots knowledge pointing out different parts of the island really helped us the rest of our vacation.  It was absolutely beautiful and being in the air is the only way to really experience Kauai's beauty.,Friends,0,2012-09-10, TripadvisorReviewScraper,0,English,1,Gulfport,MS,United States,1,46,266,2,0,0.018796992481203006,0.9162,0.216,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9162,0.9162,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,Other/Unspecified
merlin321,"Satellite Beach, FL",5,Jul 2012 • Couples,Awesome!!,"We did the Grand Denali Tour with Glacier Landing. We had a picture perfect morning. Our pilot, Will, excecuted perfect take-offs and landings and the flight was so smooth I hardly felt I was in an airplane until I looked out the windows and saw the incredible mountains, glaciers, cliffs and snow-covered valleys and passes. I was a bit anxious because I can get dizzy at higher altitudes and get motion sickness, but this flight was so smooth I was completely comfortable. I am not talented enough to describe the views and exhilaration of this experience. It is an amazing experience that I cannot recommend highly enough. I want to thank Will (and Anjel, who greeted us upon our departure and also served us the night before at the Wildflower, lol) and all the people at TAT for this amazing experience.",Couples,0,2012-07-12,Talkeetna Air Taxi,0,English,1,Satellite Beach,FL,United States,1,141,807,1,0,0.030978934324659233,0.9705,0.191,0.059,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.8176,0.9574,1,0,0,0.5719,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.20946666666666666,1,0,0,Airplane
Clare S,,5,Aug 2024 • Family,The most epic day ever,I’ve been living in Alaska for two years and this takes the cake for one of the coolest experiences I’ve had so far. The Talkeetna Air team was incredibly accommodating and professional assisting my cousin who is a paraplegic load the aircraft. Our pilot Tim was so skilled and was a great guide. We had a fantastic time and I would recommend to anyone visiting Alaska.,Family,0,2024-09-05,Grand Denali Flightseeing tour from Talkeetna,0,English,1,,,Unknown,0,66,369,5,0,0.02981029810298103,0.8807,0.147,0.0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0.8807,0.8807,0,0,0,0.6249,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,Airplane
Jonathan G,,5,May 2022 • Couples,Beautiful,We enjoyed our awesome flight with Eric! The cliffs and 5 islands were awesome! It was very scenic and enjoyed flying myself.,Couples,0,2022-05-07,32_2137_Maui Plane Rides_2025-03-04,0,English,1,,,Unknown,0,22,125,1,2,0.032,0.9467,0.475,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9467,0.9467,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.552,1,0,0,Airplane
MsChuckles114,,5,Aug 2013,Breathtaking family trip!!,"Trevor, our pilot, was great, giving us information all along the way.  The company ADDED the glacier landing, saying WE were doing THEM a favor by letting them give it to us.  So kind and professional!  The day was PERFECT and that glacier landing allowed us to play in the snow!  Coming from 106 in Austin, TX, that was a blessing!   We will go back again.  Love love this company!  HIGHLY recommend them!",Unknown,0,2013-08-13,Talkeetna Air Taxi,0,English,1,,,Unknown,0,73,407,3,5,0.08353808353808354,0.9907,0.395,0.0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0.9907,0.9907,0,0,0,0.7579,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.5644,1,0,0,Airplane
Collin R,,5,Dec 2021 • Couples,Molokai from the sky,Overall just a great time in every sense.  It was a windy day on ours which made turbulence more prominent.  Our pilot seemed to have everything handled with confidence and we just enjoyed looking around.  I would go again and I’m glad I did it!,Couples,0,2022-01-23,32_2137_Maui Plane Rides_2025-03-04,0,English,1,,,Unknown,0,45,245,4,1,0.024489795918367346,0.9484,0.315,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0.9484,0.9484,0,0,0,0.765,1,0,0.3804,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0,Airplane
Roberto O,"Anchorage, AK",5,Aug 2014 • Couples,Spectacular Experience Like None Other!,"If you had one day in Alaska and had to pick one thing to do, flying with K2 Aviation to Denali National Park for a 3 hour hike (guided by Alaska Alpine Adventures) surrounded by glaciers would fit the bill very nicely. 

Upon early arrival at the K2 Aviation office we were greeted with smiles, filled out a simple form, ""weighed in"", and relaxed on their sunny deck. The facility and grounds were very nice; clean and well kept. A short time later we boarded a van that took us to the float plane dock a few miles away. The driver was pleasant and made sure we were comfortable. Once there we took a few pictures of the surrounding beauty while passengers deplaned and the aircraft was being topped off with fuel. Our pilot Jeff then introduced himself to us, gave us an easy to understand pre-flight safety briefing and made us feel very safe and welcome. 

We boarded the aircraft and were airborne in short order. Lift off from the water was imperceptible. I know many factors can contribute to the way an airplane performs in flight, weather, aircraft design, pilot's skills, etc. The de Havilland Beaver was solid and smooth flying. What a great comfortable ride from a great Alaskan bush plane classic. The views were nothing short of phenomenal. This is what those Alaskan nature shows dream of capturing on film. Nothing beats the experience of seeing Alaska from the air with your own two eyes. Our richly experienced and confident pilot kept us engaged by pointing out interesting geography and landmarks. The views of colossal glaciers and majestic Denali (Mt. McKinley) were magnificently surreal. Take plenty of memory for your digital cameras. 

We landed on Moraine Lake and touchdown was equally imperceptible. Our hiking guide Elliot greeted us, stored our day bag and gave us trekking poles to begin our three hour hike. He even stuffed our water bottles and our sweaters into his back pack so that our hands could be free to enjoy the hike and take pictures. Elliott was very knowledgeable about the terrain and surrounding beauty of the mountains. It's great to be educated while having fun. His pace matched our abilities and desires. Elliot delivered an enthusiastic and fun adventure.

Upon return to base camp, Elliot set out some chairs for my wife and I and we relaxing at water's edge while he catered crackers, cheese, smoked salmon, and red wine! We had pleasant conversations amid one of the most beautiful and secluded sub-arctic locations known to mankind. We were a bit saddened to leave so soon as the sound of Jeff's plane returned to fly us back to Talkeetna. The flight back was just as breathtaking. Once again we saw incredible glacier features, moose, and a some of the same sights as before but from a different angle...equally impressive.

A huge thanks to all involved in making our tour, safe, enjoyable, and the unforgettable highlight of our summer!

AK residents: get out and enjoy our state with K2 Aviation, (ask for pilot Jeff), and Alaska Alpine Adventures...don't let the tourists have all the fun!",Couples,0,2014-08-24,K2 Aviation,0,English,1,Anchorage,AK,United States,1,524,3052,5,3,0.021952817824377458,0.9982,0.2,0.006,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9989,0.9866,1,0,0,0.61815,1,0,0.44035,1,0,0.8807,1,0,0.0,0,0,0.146475,1,0,1,Other/Unspecified
JHerbert60,"Arlington, VA",5,Aug 2017,Spectacular sights and pilot!,"Experience of a lifetime!  It was a beautiful day, and an absolute delight to see a glacier from the sky. The views were spectacular, and landing on the lake was exceptional. We had so much fun going out on the pontoons, taking pictures and enjoying the majesty of the peaceful lake.
What made the trip an extra bonus was our pilot, Chuck! His narration of the sights was very helpful. He added some of his favorite music in between, with pertinent words to the experience. His love of his job & of flying, his awe of the scenery and respect for creation were all infectious.  I love to be with someone who enjoys his life so much. Thank you, Chuck!!",Unknown,0,2017-08-12,17-653-Taquan Air Tours_attraction_review_2025-02-27,1,English,1,Arlington,VA,United States,1,120,650,4,4,0.018461538461538463,0.9937,0.324,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.9937,0.9937,0,0,0,0.5423,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.5623666666666667,1,0,0,Airplane
Mila2930,"Bothell, WA",5,Aug 2016 • Couples,Best way to see Alaska,"Very friendly. Due to weather, could not do the originally scheduled tour around Mt. Denali. They were very helpful in finding an alternate with minimal co-pay. Just awesome experience!",Couples,0,2016-09-03,K2 Aviation,0,English,1,Bothell,WA,United States,1,29,185,5,1,0.032432432432432434,0.8996,0.297,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.8996,0.8996,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,Other/Unspecified
WVguy2014,"Martinsburg, WV",5,Jun 2015 • Couples,Bird's eye over Kauai,This was a certain highlight of the time we spent in Kauai.  The hour went so quickly because every view was entertaining and enjoyable.  This is a must-do in the safety and security of a fixed wing plane.  Wow!  Can we do it again?,Couples,0,2016-04-25,Wings Over Kauai Air Tour,0,English,1,Martinsburg,WV,United States,1,44,232,4,1,0.02586206896551724,0.9558,0.366,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9558,0.9558,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.7003,1,0,1,Airplane
